Entity,Code,Day,Daily ICU occupancy,145332-annotations
Germany,DEU,10/7/2021,1374,
Germany,DEU,10/8/2021,1352,
Germany,DEU,10/9/2021,1342,
Germany,DEU,10/10/2021,1345,
Germany,DEU,10/11/2021,1354,
Germany,DEU,10/12/2021,1383,
Germany,DEU,10/13/2021,1401,
Germany,DEU,10/14/2021,1395,
Germany,DEU,10/15/2021,1402,
Germany,DEU,10/16/2021,1407,
Germany,DEU,10/17/2021,1421,
Germany,DEU,10/18/2021,1458,
Germany,DEU,10/19/2021,1476,
Germany,DEU,10/20/2021,1482,
Germany,DEU,10/21/2021,1540,
Germany,DEU,10/22/2021,1542,
Germany,DEU,10/23/2021,1606,
Germany,DEU,10/24/2021,1630,
Germany,DEU,10/25/2021,1682,
Germany,DEU,10/26/2021,1704,
Germany,DEU,10/27/2021,1765,
Germany,DEU,10/28/2021,1810,
Germany,DEU,10/29/2021,1870,
Germany,DEU,10/30/2021,1937,
Germany,DEU,10/31/2021,1985,
Germany,DEU,11/1/2021,2060,
Germany,DEU,11/2/2021,2137,
Germany,DEU,11/3/2021,2226,
Germany,DEU,11/4/2021,2333,
Germany,DEU,11/5/2021,2420,
Germany,DEU,11/6/2021,2449,
Germany,DEU,11/7/2021,2543,
Germany,DEU,11/8/2021,2622,
Germany,DEU,11/9/2021,2687,
Germany,DEU,11/10/2021,2739,
Germany,DEU,11/11/2021,2830,
Germany,DEU,11/12/2021,2864,
Germany,DEU,11/13/2021,2941,
Germany,DEU,11/14/2021,3034,
Germany,DEU,11/15/2021,3194,
Germany,DEU,11/16/2021,3285,
Germany,DEU,11/17/2021,3378,
Germany,DEU,11/18/2021,3431,
Germany,DEU,11/19/2021,3513,
Germany,DEU,11/20/2021,3566,
Germany,DEU,11/21/2021,3678,
Germany,DEU,11/22/2021,3855,
Germany,DEU,11/23/2021,3994,
Germany,DEU,11/24/2021,4078,
Germany,DEU,11/25/2021,4205,
Germany,DEU,11/26/2021,4328,
Germany,DEU,11/27/2021,4383,
Germany,DEU,11/28/2021,4478,
Germany,DEU,11/29/2021,4605,
Germany,DEU,11/30/2021,4642,
Germany,DEU,12/1/2021,4690,
Germany,DEU,12/2/2021,4797,
Germany,DEU,12/3/2021,4796,
Germany,DEU,12/4/2021,4805,
Germany,DEU,12/5/2021,4826,
Germany,DEU,12/6/2021,4904,
Germany,DEU,12/7/2021,4943,
Germany,DEU,12/8/2021,4894,
Germany,DEU,12/9/2021,4939,
Germany,DEU,12/10/2021,4945,
Germany,DEU,12/11/2021,4905,
Germany,DEU,12/12/2021,4907,
Germany,DEU,12/13/2021,4925,
Germany,DEU,12/14/2021,4895,
Germany,DEU,12/15/2021,4826,
Germany,DEU,12/16/2021,4765,
Germany,DEU,12/17/2021,4685,
Germany,DEU,12/18/2021,4660,
Germany,DEU,12/19/2021,4640,
Germany,DEU,12/20/2021,4620,
Germany,DEU,12/21/2021,4562,
Germany,DEU,12/22/2021,4470,
Germany,DEU,12/23/2021,4384,
Germany,DEU,12/24/2021,4282,
Germany,DEU,12/25/2021,4273,
Germany,DEU,12/26/2021,4234,
Germany,DEU,12/27/2021,4206,
Germany,DEU,12/28/2021,4128,
Germany,DEU,12/29/2021,4004,
Germany,DEU,12/30/2021,3913,
Germany,DEU,12/31/2021,3832,
Germany,DEU,1/1/2022,3825,
Germany,DEU,1/2/2022,3806,
Germany,DEU,1/3/2022,3802,
Germany,DEU,1/4/2022,3670,
Germany,DEU,1/5/2022,3561,
Germany,DEU,1/6/2022,3439,
Germany,DEU,1/7/2022,3380,
Germany,DEU,1/8/2022,3314,
Germany,DEU,1/9/2022,3273,
Germany,DEU,1/10/2022,3249,
Germany,DEU,1/11/2022,3153,
Germany,DEU,1/12/2022,3048,
Germany,DEU,1/13/2022,2956,
Germany,DEU,1/14/2022,2868,
Germany,DEU,1/15/2022,2797,
Germany,DEU,1/16/2022,2742,
Germany,DEU,1/17/2022,2744,
Germany,DEU,1/18/2022,2667,
Germany,DEU,1/19/2022,2570,
Germany,DEU,1/20/2022,2447,
Germany,DEU,1/21/2022,2418,
Germany,DEU,1/22/2022,2398,
Germany,DEU,1/23/2022,2424,
Germany,DEU,1/24/2022,2432,
Germany,DEU,1/25/2022,2396,
Germany,DEU,1/26/2022,2364,
Germany,DEU,1/27/2022,2273,
Germany,DEU,1/28/2022,2259,
Germany,DEU,1/29/2022,2222,
Germany,DEU,1/30/2022,2268,
Germany,DEU,1/31/2022,2304,
Germany,DEU,2/1/2022,2259,
Germany,DEU,2/2/2022,2311,
Germany,DEU,2/3/2022,2262,
Germany,DEU,2/4/2022,2306,
Germany,DEU,2/5/2022,2306,
Germany,DEU,2/6/2022,2343,
Germany,DEU,2/7/2022,2375,
Germany,DEU,2/8/2022,2392,
Germany,DEU,2/9/2022,2397,
Germany,DEU,2/10/2022,2396,
Germany,DEU,2/11/2022,2403,
Germany,DEU,2/12/2022,2404,
Germany,DEU,2/13/2022,2432,
Germany,DEU,2/14/2022,2475,
Germany,DEU,2/15/2022,2498,
Germany,DEU,2/16/2022,2469,
Germany,DEU,2/17/2022,2475,
Germany,DEU,2/18/2022,2437,
Germany,DEU,2/19/2022,2417,
Germany,DEU,2/20/2022,2394,
Germany,DEU,2/21/2022,2416,
Germany,DEU,2/22/2022,2397,
Germany,DEU,2/23/2022,2398,
Germany,DEU,2/24/2022,2284,
Germany,DEU,2/25/2022,2289,
Germany,DEU,2/26/2022,2253,
Germany,DEU,2/27/2022,2241,
Germany,DEU,2/28/2022,2280,
Germany,DEU,3/1/2022,2288,
Germany,DEU,3/2/2022,2201,
Germany,DEU,3/3/2022,2152,
Germany,DEU,3/4/2022,2110,
Germany,DEU,3/5/2022,2103,
Germany,DEU,3/6/2022,2104,
Germany,DEU,3/7/2022,2167,
Germany,DEU,3/8/2022,2158,
Germany,DEU,3/9/2022,2118,
Germany,DEU,3/10/2022,2115,
Germany,DEU,3/11/2022,2116,
Germany,DEU,3/12/2022,2111,
Germany,DEU,3/13/2022,2192,
Germany,DEU,3/14/2022,2259,
Germany,DEU,3/15/2022,2294,
Germany,DEU,3/16/2022,2303,
Germany,DEU,3/17/2022,2287,
Germany,DEU,3/18/2022,2284,
Germany,DEU,3/19/2022,2240,
Germany,DEU,3/20/2022,2268,
Germany,DEU,3/21/2022,2348,
Germany,DEU,3/22/2022,2381,
Germany,DEU,3/23/2022,2332,
Germany,DEU,3/24/2022,2326,
Germany,DEU,3/25/2022,2305,
Germany,DEU,3/26/2022,2335,
Germany,DEU,3/27/2022,2336,
Germany,DEU,3/28/2022,2356,
Germany,DEU,3/29/2022,2377,
Germany,DEU,3/30/2022,2332,
Germany,DEU,3/31/2022,2304,
Germany,DEU,4/1/2022,2271,
Germany,DEU,4/2/2022,2215,
Germany,DEU,4/3/2022,2212,
Germany,DEU,4/4/2022,2234,
Germany,DEU,4/5/2022,2164,
Germany,DEU,4/6/2022,2107,
Germany,DEU,4/7/2022,2054,
Germany,DEU,4/8/2022,2028,
Germany,DEU,4/9/2022,1985,
Germany,DEU,4/10/2022,1989,
Germany,DEU,4/11/2022,1982,
Germany,DEU,4/12/2022,1916,
Germany,DEU,4/13/2022,1849,
Germany,DEU,4/14/2022,1821,
Germany,DEU,4/15/2022,1793,
Germany,DEU,4/16/2022,1742,
Germany,DEU,4/17/2022,1766,
Germany,DEU,4/18/2022,1764,
Germany,DEU,4/19/2022,1803,
Germany,DEU,4/20/2022,1734,
Germany,DEU,4/21/2022,1646,
Germany,DEU,4/22/2022,1613,
Germany,DEU,4/23/2022,1614,
Germany,DEU,4/24/2022,1571,
Germany,DEU,4/25/2022,1576,
Germany,DEU,4/26/2022,1519,
Germany,DEU,4/27/2022,1445,
Germany,DEU,4/28/2022,1406,
Germany,DEU,4/29/2022,1380,
Germany,DEU,4/30/2022,1354,
Germany,DEU,5/1/2022,1337,
Germany,DEU,5/2/2022,1323,
Germany,DEU,5/3/2022,1278,
Germany,DEU,5/4/2022,1202,
Germany,DEU,5/5/2022,1176,
Germany,DEU,5/6/2022,1116,
Germany,DEU,5/7/2022,1084,
Germany,DEU,5/8/2022,1096,
Germany,DEU,5/9/2022,1095,
Germany,DEU,5/10/2022,1064,
Germany,DEU,5/11/2022,1034,
Iceland,ISL,2/28/2021,0,
Iceland,ISL,3/14/2021,0,
Iceland,ISL,3/21/2021,0,
Iceland,ISL,3/28/2021,0,
Iceland,ISL,4/4/2021,0,
Iceland,ISL,4/11/2021,0,
Iceland,ISL,4/18/2021,1,
Iceland,ISL,4/25/2021,1,
Iceland,ISL,5/2/2021,0,
Iceland,ISL,5/9/2021,2,
Iceland,ISL,5/16/2021,1,
Iceland,ISL,5/23/2021,0,
Iceland,ISL,5/30/2021,0,
Iceland,ISL,6/6/2021,0,
Iceland,ISL,6/13/2021,0,
Iceland,ISL,6/20/2021,0,
Iceland,ISL,6/27/2021,0,
Iceland,ISL,7/4/2021,0,
Iceland,ISL,7/11/2021,0,
Iceland,ISL,7/18/2021,0,
Iceland,ISL,7/25/2021,0,
Iceland,ISL,8/1/2021,2,
Iceland,ISL,8/8/2021,3,
Iceland,ISL,8/15/2021,5,
Iceland,ISL,8/22/2021,5,
Iceland,ISL,8/29/2021,5,
Iceland,ISL,9/5/2021,1,
Iceland,ISL,9/12/2021,2,
Iceland,ISL,9/19/2021,2,
Iceland,ISL,9/26/2021,4,
Iceland,ISL,10/3/2021,1,
Iceland,ISL,10/10/2021,1,
Iceland,ISL,10/17/2021,1,
Iceland,ISL,10/24/2021,0,
Iceland,ISL,10/31/2021,4,
Iceland,ISL,11/7/2021,4,
Iceland,ISL,11/14/2021,3,
Iceland,ISL,11/21/2021,4,
Iceland,ISL,11/28/2021,3,
Iceland,ISL,12/5/2021,3,
Iceland,ISL,12/12/2021,5,
Iceland,ISL,12/19/2021,2,
Iceland,ISL,12/26/2021,3,
Iceland,ISL,1/2/2022,6,
Iceland,ISL,1/9/2022,8,
Iceland,ISL,1/16/2022,7,
Iceland,ISL,1/23/2022,3,
Iceland,ISL,1/30/2022,3,
Iceland,ISL,2/6/2022,3,
Iceland,ISL,2/13/2022,2,
Iceland,ISL,2/20/2022,3,
Iceland,ISL,2/27/2022,2,
Iceland,ISL,3/6/2022,4,
Iceland,ISL,3/13/2022,4,
Iceland,ISL,3/20/2022,8,
Iceland,ISL,3/27/2022,3,
Iceland,ISL,4/3/2022,4,
Iceland,ISL,4/10/2022,0,
Iceland,ISL,4/17/2022,1,
Iceland,ISL,4/24/2022,0,
Iceland,ISL,5/1/2022,0,
Ireland,IRL,3/27/2020,68,
Ireland,IRL,3/28/2020,80,
Ireland,IRL,3/29/2020,96,
Ireland,IRL,3/30/2020,107,
Ireland,IRL,3/31/2020,120,
Ireland,IRL,4/1/2020,128,
Ireland,IRL,4/2/2020,132,
Ireland,IRL,4/3/2020,137,
Ireland,IRL,4/4/2020,140,
Ireland,IRL,4/5/2020,139,
Ireland,IRL,4/6/2020,144,
Ireland,IRL,4/7/2020,143,
Ireland,IRL,4/8/2020,146,
Ireland,IRL,4/9/2020,151,
Ireland,IRL,4/10/2020,155,
Ireland,IRL,4/11/2020,155,
Ireland,IRL,4/12/2020,148,
Ireland,IRL,4/13/2020,143,
Ireland,IRL,4/14/2020,149,
Ireland,IRL,4/15/2020,140,
Ireland,IRL,4/16/2020,142,
Ireland,IRL,4/17/2020,137,
Ireland,IRL,4/18/2020,134,
Ireland,IRL,4/19/2020,133,
Ireland,IRL,4/20/2020,139,
Ireland,IRL,4/21/2020,133,
Ireland,IRL,4/22/2020,131,
Ireland,IRL,4/23/2020,123,
Ireland,IRL,4/24/2020,118,
Ireland,IRL,4/25/2020,123,
Ireland,IRL,4/26/2020,120,
Ireland,IRL,4/27/2020,117,
Ireland,IRL,4/28/2020,113,
Ireland,IRL,4/29/2020,103,
Ireland,IRL,4/30/2020,106,
Ireland,IRL,5/1/2020,99,
Ireland,IRL,5/2/2020,99,
Ireland,IRL,5/3/2020,93,
Ireland,IRL,5/4/2020,91,
Ireland,IRL,5/5/2020,90,
Ireland,IRL,5/6/2020,82,
Ireland,IRL,5/7/2020,76,
Ireland,IRL,5/8/2020,72,
Ireland,IRL,5/9/2020,72,
Ireland,IRL,5/10/2020,72,
Ireland,IRL,5/11/2020,69,
Ireland,IRL,5/12/2020,67,
Ireland,IRL,5/13/2020,62,
Ireland,IRL,5/14/2020,59,
Ireland,IRL,5/15/2020,56,
Ireland,IRL,5/16/2020,54,
Ireland,IRL,5/17/2020,51,
Ireland,IRL,5/18/2020,55,
Ireland,IRL,5/19/2020,54,
Ireland,IRL,5/20/2020,49,
Ireland,IRL,5/21/2020,52,
Ireland,IRL,5/22/2020,49,
Ireland,IRL,5/23/2020,51,
Ireland,IRL,5/24/2020,49,
Ireland,IRL,5/25/2020,48,
Ireland,IRL,5/26/2020,48,
Ireland,IRL,5/27/2020,48,
Ireland,IRL,5/28/2020,45,
Ireland,IRL,5/29/2020,42,
Ireland,IRL,5/30/2020,36,
Ireland,IRL,5/31/2020,36,
Ireland,IRL,6/1/2020,37,
Ireland,IRL,6/2/2020,36,
Ireland,IRL,6/3/2020,37,
Ireland,IRL,6/4/2020,36,
Ireland,IRL,6/5/2020,37,
Ireland,IRL,6/6/2020,36,
Ireland,IRL,6/7/2020,34,
Ireland,IRL,6/8/2020,34,
Ireland,IRL,6/9/2020,35,
Ireland,IRL,6/10/2020,29,
Ireland,IRL,6/11/2020,27,
Ireland,IRL,6/12/2020,27,
Ireland,IRL,6/14/2020,27,
Ireland,IRL,6/15/2020,24,
Ireland,IRL,6/16/2020,20,
Ireland,IRL,6/17/2020,21,
Ireland,IRL,6/18/2020,21,
Ireland,IRL,6/19/2020,16,
Ireland,IRL,6/20/2020,17,
Ireland,IRL,6/21/2020,16,
Ireland,IRL,6/22/2020,16,
Ireland,IRL,6/23/2020,11,
Ireland,IRL,6/24/2020,9,
Ireland,IRL,6/25/2020,12,
Ireland,IRL,6/26/2020,12,
Ireland,IRL,6/27/2020,11,
Ireland,IRL,6/28/2020,11,
Ireland,IRL,6/29/2020,12,
Ireland,IRL,6/30/2020,13,
Ireland,IRL,7/1/2020,12,
Ireland,IRL,7/2/2020,10,
Ireland,IRL,7/3/2020,10,
Ireland,IRL,7/4/2020,11,
Ireland,IRL,7/5/2020,10,
Ireland,IRL,7/6/2020,10,
Ireland,IRL,7/7/2020,9,
Ireland,IRL,7/8/2020,9,
Ireland,IRL,7/9/2020,9,
Ireland,IRL,7/10/2020,9,
Ireland,IRL,7/11/2020,10,
Ireland,IRL,7/12/2020,11,
Ireland,IRL,7/13/2020,10,
Ireland,IRL,7/14/2020,10,
Ireland,IRL,7/15/2020,8,
Ireland,IRL,7/16/2020,8,
Ireland,IRL,7/17/2020,8,
Ireland,IRL,7/18/2020,8,
Ireland,IRL,7/19/2020,9,
Ireland,IRL,7/20/2020,8,
Ireland,IRL,7/21/2020,7,
Ireland,IRL,7/22/2020,6,
Ireland,IRL,7/23/2020,6,
Ireland,IRL,7/24/2020,5,
Ireland,IRL,7/25/2020,5,
Ireland,IRL,7/26/2020,5,
Ireland,IRL,7/27/2020,6,
Ireland,IRL,7/28/2020,6,
Ireland,IRL,7/29/2020,4,
Ireland,IRL,7/30/2020,4,
Ireland,IRL,7/31/2020,4,
Ireland,IRL,8/1/2020,4,
Ireland,IRL,8/2/2020,4,
Ireland,IRL,8/3/2020,5,
Ireland,IRL,8/4/2020,5,
Ireland,IRL,8/5/2020,6,
Ireland,IRL,8/6/2020,5,
Ireland,IRL,8/7/2020,5,
Ireland,IRL,8/8/2020,6,
Ireland,IRL,8/9/2020,6,
Ireland,IRL,8/10/2020,7,
Ireland,IRL,8/11/2020,5,
Ireland,IRL,8/12/2020,6,
Ireland,IRL,8/13/2020,6,
Ireland,IRL,8/14/2020,8,
Ireland,IRL,8/15/2020,8,
Ireland,IRL,8/16/2020,8,
Ireland,IRL,8/17/2020,8,
Ireland,IRL,8/18/2020,7,
Ireland,IRL,8/19/2020,6,
Ireland,IRL,8/20/2020,6,
Ireland,IRL,8/21/2020,6,
Ireland,IRL,8/22/2020,6,
Ireland,IRL,8/23/2020,6,
Ireland,IRL,8/24/2020,5,
Ireland,IRL,8/25/2020,4,
Ireland,IRL,8/26/2020,4,
Ireland,IRL,8/27/2020,5,
Ireland,IRL,8/28/2020,5,
Ireland,IRL,8/29/2020,5,
Ireland,IRL,8/30/2020,5,
Ireland,IRL,8/31/2020,6,
Ireland,IRL,9/1/2020,6,
Ireland,IRL,9/2/2020,6,
Ireland,IRL,9/3/2020,7,
Ireland,IRL,9/4/2020,7,
Ireland,IRL,9/5/2020,7,
Ireland,IRL,9/6/2020,6,
Ireland,IRL,9/7/2020,6,
Ireland,IRL,9/8/2020,6,
Ireland,IRL,9/9/2020,6,
Ireland,IRL,9/10/2020,7,
Ireland,IRL,9/11/2020,7,
Ireland,IRL,9/12/2020,9,
Ireland,IRL,9/13/2020,10,
Ireland,IRL,9/14/2020,11,
Ireland,IRL,9/15/2020,13,
Ireland,IRL,9/16/2020,14,
Ireland,IRL,9/17/2020,14,
Ireland,IRL,9/18/2020,15,
Ireland,IRL,9/19/2020,16,
Ireland,IRL,9/20/2020,16,
Ireland,IRL,9/21/2020,17,
Ireland,IRL,9/22/2020,16,
Ireland,IRL,9/23/2020,17,
Ireland,IRL,9/24/2020,16,
Ireland,IRL,9/25/2020,17,
Ireland,IRL,9/26/2020,18,
Ireland,IRL,9/27/2020,17,
Ireland,IRL,9/28/2020,17,
Ireland,IRL,9/29/2020,18,
Ireland,IRL,9/30/2020,22,
Ireland,IRL,10/1/2020,20,
Ireland,IRL,10/2/2020,21,
Ireland,IRL,10/3/2020,20,
Ireland,IRL,10/4/2020,21,
Ireland,IRL,10/5/2020,23,
Ireland,IRL,10/6/2020,24,
Ireland,IRL,10/7/2020,27,
Ireland,IRL,10/8/2020,25,
Ireland,IRL,10/9/2020,31,
Ireland,IRL,10/10/2020,30,
Ireland,IRL,10/11/2020,30,
Ireland,IRL,10/12/2020,32,
Ireland,IRL,10/13/2020,31,
Ireland,IRL,10/14/2020,30,
Ireland,IRL,10/15/2020,29,
Ireland,IRL,10/16/2020,30,
Ireland,IRL,10/17/2020,30,
Ireland,IRL,10/18/2020,31,
Ireland,IRL,10/19/2020,32,
Ireland,IRL,10/20/2020,34,
Ireland,IRL,10/21/2020,35,
Ireland,IRL,10/22/2020,37,
Ireland,IRL,10/23/2020,38,
Ireland,IRL,10/24/2020,37,
Ireland,IRL,10/25/2020,39,
Ireland,IRL,10/26/2020,38,
Ireland,IRL,10/27/2020,38,
Ireland,IRL,10/28/2020,40,
Ireland,IRL,10/29/2020,43,
Ireland,IRL,10/30/2020,42,
Ireland,IRL,10/31/2020,44,
Ireland,IRL,11/1/2020,44,
Ireland,IRL,11/2/2020,44,
Ireland,IRL,11/3/2020,43,
Ireland,IRL,11/4/2020,40,
Ireland,IRL,11/5/2020,38,
Ireland,IRL,11/6/2020,37,
Ireland,IRL,11/7/2020,40,
Ireland,IRL,11/8/2020,40,
Ireland,IRL,11/9/2020,41,
Ireland,IRL,11/10/2020,40,
Ireland,IRL,11/11/2020,39,
Ireland,IRL,11/12/2020,38,
Ireland,IRL,11/13/2020,33,
Ireland,IRL,11/14/2020,33,
Ireland,IRL,11/15/2020,30,
Ireland,IRL,11/16/2020,34,
Ireland,IRL,11/17/2020,34,
Ireland,IRL,11/18/2020,33,
Ireland,IRL,11/19/2020,32,
Ireland,IRL,11/20/2020,33,
Ireland,IRL,11/21/2020,32,
Ireland,IRL,11/22/2020,31,
Ireland,IRL,11/23/2020,33,
Ireland,IRL,11/24/2020,37,
Ireland,IRL,11/25/2020,36,
Ireland,IRL,11/26/2020,36,
Ireland,IRL,11/27/2020,34,
Ireland,IRL,11/28/2020,31,
Ireland,IRL,11/29/2020,30,
Ireland,IRL,11/30/2020,30,
Ireland,IRL,12/1/2020,31,
Ireland,IRL,12/2/2020,31,
Ireland,IRL,12/3/2020,32,
Ireland,IRL,12/4/2020,29,
Ireland,IRL,12/5/2020,28,
Ireland,IRL,12/6/2020,28,
Ireland,IRL,12/7/2020,28,
Ireland,IRL,12/8/2020,32,
Ireland,IRL,12/9/2020,37,
Ireland,IRL,12/10/2020,36,
Ireland,IRL,12/11/2020,35,
Ireland,IRL,12/12/2020,32,
Ireland,IRL,12/13/2020,31,
Ireland,IRL,12/14/2020,34,
Ireland,IRL,12/15/2020,32,
Ireland,IRL,12/16/2020,28,
Ireland,IRL,12/17/2020,30,
Ireland,IRL,12/18/2020,31,
Ireland,IRL,12/19/2020,29,
Ireland,IRL,12/20/2020,29,
Ireland,IRL,12/21/2020,30,
Ireland,IRL,12/22/2020,28,
Ireland,IRL,12/23/2020,25,
Ireland,IRL,12/24/2020,22,
Ireland,IRL,12/25/2020,25,
Ireland,IRL,12/26/2020,23,
Ireland,IRL,12/27/2020,27,
Ireland,IRL,12/28/2020,30,
Ireland,IRL,12/29/2020,34,
Ireland,IRL,12/30/2020,39,
Ireland,IRL,12/31/2020,42,
Ireland,IRL,1/1/2021,50,
Ireland,IRL,1/2/2021,56,
Ireland,IRL,1/3/2021,65,
Ireland,IRL,1/4/2021,73,
Ireland,IRL,1/5/2021,76,
Ireland,IRL,1/6/2021,89,
Ireland,IRL,1/7/2021,101,
Ireland,IRL,1/8/2021,107,
Ireland,IRL,1/9/2021,121,
Ireland,IRL,1/10/2021,128,
Ireland,IRL,1/11/2021,144,
Ireland,IRL,1/12/2021,160,
Ireland,IRL,1/13/2021,176,
Ireland,IRL,1/14/2021,173,
Ireland,IRL,1/15/2021,187,
Ireland,IRL,1/16/2021,191,
Ireland,IRL,1/17/2021,196,
Ireland,IRL,1/18/2021,199,
Ireland,IRL,1/19/2021,209,
Ireland,IRL,1/20/2021,210,
Ireland,IRL,1/21/2021,214,
Ireland,IRL,1/22/2021,218,
Ireland,IRL,1/23/2021,216,
Ireland,IRL,1/24/2021,221,
Ireland,IRL,1/25/2021,218,
Ireland,IRL,1/26/2021,216,
Ireland,IRL,1/27/2021,212,
Ireland,IRL,1/28/2021,214,
Ireland,IRL,1/29/2021,211,
Ireland,IRL,1/30/2021,213,
Ireland,IRL,1/31/2021,211,
Ireland,IRL,2/1/2021,207,
Ireland,IRL,2/2/2021,207,
Ireland,IRL,2/3/2021,202,
Ireland,IRL,2/4/2021,187,
Ireland,IRL,2/5/2021,181,
Ireland,IRL,2/6/2021,180,
Ireland,IRL,2/7/2021,179,
Ireland,IRL,2/8/2021,175,
Ireland,IRL,2/9/2021,178,
Ireland,IRL,2/10/2021,170,
Ireland,IRL,2/11/2021,170,
Ireland,IRL,2/12/2021,173,
Ireland,IRL,2/13/2021,170,
Ireland,IRL,2/14/2021,160,
Ireland,IRL,2/15/2021,158,
Ireland,IRL,2/16/2021,155,
Ireland,IRL,2/17/2021,154,
Ireland,IRL,2/18/2021,151,
Ireland,IRL,2/19/2021,153,
Ireland,IRL,2/20/2021,149,
Ireland,IRL,2/21/2021,151,
Ireland,IRL,2/22/2021,156,
Ireland,IRL,2/23/2021,151,
Ireland,IRL,2/24/2021,136,
Ireland,IRL,2/25/2021,141,
Ireland,IRL,2/26/2021,136,
Ireland,IRL,2/27/2021,134,
Ireland,IRL,2/28/2021,134,
Ireland,IRL,3/1/2021,117,
Ireland,IRL,3/2/2021,115,
Ireland,IRL,3/3/2021,110,
Ireland,IRL,3/4/2021,105,
Ireland,IRL,3/5/2021,100,
Ireland,IRL,3/6/2021,103,
Ireland,IRL,3/7/2021,103,
Ireland,IRL,3/8/2021,101,
Ireland,IRL,3/9/2021,93,
Ireland,IRL,3/10/2021,92,
Ireland,IRL,3/11/2021,87,
Ireland,IRL,3/12/2021,86,
Ireland,IRL,3/13/2021,85,
Ireland,IRL,3/14/2021,86,
Ireland,IRL,3/15/2021,85,
Ireland,IRL,3/16/2021,85,
Ireland,IRL,3/17/2021,82,
Ireland,IRL,3/18/2021,83,
Ireland,IRL,3/19/2021,87,
Ireland,IRL,3/20/2021,83,
Ireland,IRL,3/21/2021,80,
Ireland,IRL,3/22/2021,80,
Ireland,IRL,3/23/2021,76,
Ireland,IRL,3/24/2021,75,
Ireland,IRL,3/25/2021,75,
Ireland,IRL,3/26/2021,66,
Ireland,IRL,3/27/2021,65,
Ireland,IRL,3/28/2021,68,
Ireland,IRL,3/29/2021,70,
Ireland,IRL,3/30/2021,65,
Ireland,IRL,3/31/2021,64,
Ireland,IRL,4/1/2021,63,
Ireland,IRL,4/2/2021,62,
Ireland,IRL,4/3/2021,65,
Ireland,IRL,4/4/2021,58,
Ireland,IRL,4/5/2021,58,
Ireland,IRL,4/6/2021,60,
Ireland,IRL,4/7/2021,56,
Ireland,IRL,4/8/2021,55,
Ireland,IRL,4/9/2021,53,
Ireland,IRL,4/10/2021,52,
Ireland,IRL,4/11/2021,53,
Ireland,IRL,4/12/2021,50,
Ireland,IRL,4/13/2021,48,
Ireland,IRL,4/14/2021,49,
Ireland,IRL,4/15/2021,51,
Ireland,IRL,4/16/2021,53,
Ireland,IRL,4/17/2021,50,
Ireland,IRL,4/18/2021,47,
Ireland,IRL,4/19/2021,50,
Ireland,IRL,4/20/2021,48,
Ireland,IRL,4/21/2021,47,
Ireland,IRL,4/22/2021,48,
Ireland,IRL,4/23/2021,48,
Ireland,IRL,4/24/2021,46,
Ireland,IRL,4/25/2021,45,
Ireland,IRL,4/26/2021,46,
Ireland,IRL,4/27/2021,47,
Ireland,IRL,4/28/2021,45,
Ireland,IRL,4/29/2021,44,
Ireland,IRL,4/30/2021,44,
Ireland,IRL,5/1/2021,41,
Ireland,IRL,5/2/2021,41,
Ireland,IRL,5/3/2021,40,
Ireland,IRL,5/4/2021,41,
Ireland,IRL,5/5/2021,37,
Ireland,IRL,5/6/2021,36,
Ireland,IRL,5/7/2021,34,
Ireland,IRL,5/8/2021,33,
Ireland,IRL,5/9/2021,31,
Ireland,IRL,5/10/2021,31,
Ireland,IRL,5/11/2021,34,
Ireland,IRL,5/12/2021,34,
Ireland,IRL,5/13/2021,36,
Ireland,IRL,5/14/2021,39,
Ireland,IRL,5/15/2021,40,
Ireland,IRL,5/16/2021,42,
Ireland,IRL,5/17/2021,42,
Ireland,IRL,5/18/2021,39,
Ireland,IRL,5/19/2021,38,
Ireland,IRL,5/20/2021,38,
Ireland,IRL,5/21/2021,38,
Ireland,IRL,5/22/2021,42,
Ireland,IRL,5/23/2021,43,
Ireland,IRL,5/24/2021,44,
Ireland,IRL,5/25/2021,41,
Ireland,IRL,5/26/2021,41,
Ireland,IRL,5/27/2021,39,
Ireland,IRL,5/28/2021,38,
Ireland,IRL,5/29/2021,35,
Ireland,IRL,5/30/2021,35,
Ireland,IRL,5/31/2021,35,
Ireland,IRL,6/1/2021,34,
Ireland,IRL,6/2/2021,34,
Ireland,IRL,6/3/2021,30,
Ireland,IRL,6/4/2021,28,
Ireland,IRL,6/5/2021,29,
Ireland,IRL,6/6/2021,27,
Ireland,IRL,6/7/2021,26,
Ireland,IRL,6/8/2021,27,
Ireland,IRL,6/9/2021,27,
Ireland,IRL,6/10/2021,23,
Ireland,IRL,6/11/2021,23,
Ireland,IRL,6/12/2021,22,
Ireland,IRL,6/13/2021,22,
Ireland,IRL,6/14/2021,23,
Ireland,IRL,6/15/2021,23,
Ireland,IRL,6/16/2021,19,
Ireland,IRL,6/17/2021,18,
Ireland,IRL,6/18/2021,15,
Ireland,IRL,6/19/2021,14,
Ireland,IRL,6/20/2021,15,
Ireland,IRL,6/21/2021,13,
Ireland,IRL,6/22/2021,13,
Ireland,IRL,6/23/2021,13,
Ireland,IRL,6/24/2021,13,
Ireland,IRL,6/25/2021,13,
Ireland,IRL,6/26/2021,13,
Ireland,IRL,6/27/2021,15,
